pid,list_artist_uri
1000194,"spotify:artist:5n30a5V4ftXNMHCHChmK2h, spotify:artist:2utNxkLhreF1oIfO8kQT3q, spotify:artist:0vEsuISMWAKNctLlUAhSZC, spotify:artist:5ypxebeHEIXjMtJb17uJlI, spotify:artist:306JHpIRGVaQd6OltnOzUO"
1000198,"spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE, spotify:artist:6QtGlUje9TIkLrgPZrESuk, spotify:artist:1zxDewzd2j1ZdSBGaYcr0y, spotify:artist:6zFYqv1mOsgBRQbae3JJ9e, spotify:artist:0rvjqX7ttXeg3mTy8Xscbt"
1000202,"spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq, spotify:artist:6CwfuxIqcltXDGjfZsMd9A, spotify:artist:4TH4BHy0LdBi3dpBW4P2UX, spotify:artist:3ATyg4fGC9F8trfb0GRWmX, spotify:artist:0X2BH1fck6amBIoJhDVmmJ"
1000214,"spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:3gqv1kgivAc92KnUm4elKv, spotify:artist:0TnOYISbd1XYRBk9myaseg"
1000219,"spotify:artist:3koiLjNrgRTNbOwViDipeA, spotify:artist:0ECwFtbIWEVNwjlrfc6xoL"
1000220,"spotify:artist:2wvUfjKGoXvcnDHq7GgMOa, spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ, spotify:artist:6ejhZKxWJr9apHAzj74DHv, spotify:artist:4Bz5TfMslds0eViTxhE6gK, spotify:artist:163tK9Wjr9P9DmM0AVK7lm, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:2p4FqHnazRucYQHyDCdBrJ, spotify:artist:6Xa4nbrSTfbioA4lLShbjh, spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:3TNt4aUIxgfy9aoaft5Jj2, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:6VXZCpbkwm0W0aPjQR1t4K, spotify:artist:4AcHt3JxKy59IX7JNNlZn4, spotify:artist:7LAucJAvbQa7ZIA0qP8YI2, spotify:artist:5MmVJVhhYKQ86izuGHzJYA, spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz, spotify:artist:4UXqAaa6dQYAk18Lv7PEgX, spotify:artist:7gP3bB2nilZXLfPHJhMdvc"
1000221,"spotify:artist:0hEurMDQu99nJRq8pTxO14, spotify:artist:3QGKsAfhZdldQCLuLjk6zl, spotify:artist:60df5JBRRPcnSpsIMxxwQm, spotify:artist:41Q0HrwWBtuUkJc7C1Rp6K, spotify:artist:776Uo845nYHJpNaStv1Ds4, spotify:artist:3XHO7cRUPCLOr6jwp8vsx5, spotify:artist:3WrFJ7ztbogyGnTHbHJFl2, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:1km0aro5NJuoX5dE0Mub5C, spotify:artist:7D5oTJSXSHf51auG0106CQ, spotify:artist:3pHeBYl1yujXcZqqfF1UyQ, spotify:artist:7gP3bB2nilZXLfPHJhMdvc, spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd, spotify:artist:4tvKz56Tr39bkhcQUTO0Xr, spotify:artist:0k17h0D3J5VfsdmQ1iZtE9, spotify:artist:0ekbDNE2eOq8QiaXM34wer, spotify:artist:6VDdCwrBM4qQaGxoAyxyJC, spotify:artist:7FY5V3XMwlNBPitEjXowHQ, spotify:artist:14r9dR01KeBLFfylVSKCZQ, spotify:artist:4C50EbCS11M0VbGyH3OfLt, spotify:artist:0K1q0nXQ8is36PzOKAMbNe, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V"
1000224,"spotify:artist:3UAk61T8PItbpgEi9u7ofY, spotify:artist:4LoM3lMauQ540MW9QiyIcR, spotify:artist:2AQjGvtT0pFYfxR3neFcvz, spotify:artist:4NGiEU3Pkd8ASRyQR30jcA, spotify:artist:7h4j9YTJJuAHzLCc3KCvYu, spotify:artist:2vm8GdHyrJh2O2MfbQFYG0, spotify:artist:4phGZZrJZRo4ElhRtViYdl, spotify:artist:3ao3jf5d70Tf4fPh2bnXVl, spotify:artist:1g1yxsNVPhMUl9GrMjEb2o, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:2PCUhxD40qlMqsKHjTZD2e, spotify:artist:7KMqksf0UMdyA0UCf4R3ux, spotify:artist:3AQRLZ9PuTAozP28Skbq8V, spotify:artist:3Caot8EtHX6wLpNF2wRzS0, spotify:artist:6eouuqqGggqDlYRV63cgPo, spotify:artist:2zwHaEmXxX6DTv4i8ajNCM, spotify:artist:3FUY2gzHeIiaesXtOAdB7A, spotify:artist:06HL4z0CvFAxyc27GXpf02"
1000225,"spotify:artist:04IHW8rHwAbnRgpIIBx4BT, spotify:artist:2iojnBLj0qIMiKPvVhLnsH, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:1URnnhqYAYcrqrcwql10ft, spotify:artist:3iOvXCl6edW5Um0fXEBRXy, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:77SW9BnxLY8rJ0RciFqkHh, spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:00FQb4jTyendYWaN8pK0wa, spotify:artist:0A0FS04o6zMoto8OKPsDwY, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ"
1000228,"spotify:artist:1fBCIkoPOPCDLUxGuWNvyo, spotify:artist:4opTS86dN9uO313J9CE8xg, spotify:artist:7HLvzuM9p11k9lUQfSM4Rq, spotify:artist:2cnMpRsOVqtPMfq7YiFE6K, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC, spotify:artist:7Ey4PD4MYsKc5I2dolUwbH, spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI, spotify:artist:1dLWg6m8RRhizsdqJbhyj3"
1000231,"spotify:artist:1dfeR4HaWDbWqFHLkxsg1d, spotify:artist:2e53aHBQdCMKWqHDuyJsjC, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC, spotify:artist:2UZMlIwnkgAEDBsw1Rejkn, spotify:artist:4tX2TplrkIP4v05BNC903e, spotify:artist:3plJVWt88EqjvtuB4ZDRV3, spotify:artist:1ThoqLcyIYvZn7iWbj8fsj, spotify:artist:3eqjTLE0HfPfh78zjh6TqT, spotify:artist:3IYUhFvPQItj6xySrBmZkd, spotify:artist:1SQRv42e4PjEYfPhS0Tk9E, spotify:artist:67ea9eGLXYMsO2eYQRui3w"
1000234,"spotify:artist:0bdfiayQAKewqEvaU6rXCv, spotify:artist:2FXC3k01G6Gw61bmprjgqS, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:77SW9BnxLY8rJ0RciFqkHh, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:3M4ThdJR28z9eSMcQHAZ5G, spotify:artist:26T3LtbuGT1Fu9m0eRq5X3, spotify:artist:3mIj9lX2MWuHmhNCA7LSCW, spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e, spotify:artist:7bu3H8JO7d0UbMoVzbo70s, spotify:artist:4j56EQDQu5XnL7R3E9iFJT, spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:7Ln80lUS6He07XvHI8qqHH"
1000236,"spotify:artist:0L1e8CdX4rdh54b8mIxMqB, spotify:artist:6D01mATo26VaiiCfZzpWAm"
1000237,"spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m"
1000240,"spotify:artist:3iri9nBFs9e4wN7PLIetAw, spotify:artist:0B2SlMW40Hs9mijOi1cDyf, spotify:artist:5cIc3SBFuBLVxJz58W2tU9, spotify:artist:39vA9YljbnOApXKniLWBZv"
1000241,"spotify:artist:40giwFcTQtv9ezxW8yqxJU, spotify:artist:694pBF9e4kbYFXyk3AuInu, spotify:artist:67nwj3Y5sZQLl72VNUHEYE, spotify:artist:0fA0VVWsXO9YnASrzqfmYu"
1000246,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR, spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:6y5amJcTjeDgLXIjtQLMst, spotify:artist:1Xylc3o4UrD53lo9CvFvVg, spotify:artist:0ojcq9LJQWMawQdFDw3M0L, spotify:artist:6Dd3NScHWwnW6obMFbl1BH, spotify:artist:2BL5VxhQadpc4v2VlZyKY5, spotify:artist:6T5tfhQCknKG4UnH90qGnz, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:5p7f24Rk5HkUZsaS3BLG5F, spotify:artist:2WzaAvm2bBCf4pEhyuDgCY, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:4dpARuHxo51G3z768sgnrY, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:79Xp2rRN7wdsaTJgttdX3K, spotify:artist:4u5smJBskI6Adzv08PuiUP, spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:7n2wHs1TKAczGzO7Dd2rGr"
1000248,"spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ"
1000249,"spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:0z4gvV4rjIZ9wHck67ucSV, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x"
1000251,"spotify:artist:6x2LnllRG5uGarZMsD4iO8, spotify:artist:7dOBabd5O4CvKrg4iriHTM, spotify:artist:4MoAOfV4ROWofLG3a3hhBN, spotify:artist:4YLtscXsxbVgi031ovDDdh"
1000253,"spotify:artist:1UTPBmNbXNTittyMJrNkvw, spotify:artist:0BvkDsjIUla7X0k6CSWh1I"
1000258,"spotify:artist:40giwFcTQtv9ezxW8yqxJU, spotify:artist:00dwwnz3V4kRfu3UFYpJLz, spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:0SwO7SWeDHJijQ3XNS7xEE, spotify:artist:4iVhFmG8YCCEHANGeUUS9q, spotify:artist:63MQldklfxkjYDoUE4Tppz, spotify:artist:5DK8eK7fjvRsziXzyr3sFA, spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:0QJIPDAEDILuo8AIq3pMuU, spotify:artist:137W8MRPWKqSmrBGDBFSop"
1000262,"spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:5gznATMVO85ZcLTkE9ULU7, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:0fA0VVWsXO9YnASrzqfmYu"
1000264,"spotify:artist:4phGZZrJZRo4ElhRtViYdl, spotify:artist:5d1JhBfyb58upMXCZOdbQu, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ, spotify:artist:1GxkXlMwML1oSg5eLPiAz3, spotify:artist:3fMbdgg4jU18AjLCKBhRSm, spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:0hEurMDQu99nJRq8pTxO14, spotify:artist:6j1fmLreVuAay7k6Gudfa2, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:6APm8EjxOHSYM5B4i3vT3q, spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:2oX42qP5ineK3hrhBECLmj, spotify:artist:7FgMLbnZVrEnir95O0YujA, spotify:artist:6pRi6EIPXz4QJEOEsBaA0m, spotify:artist:3z6Gk257P9jNcZbBXJNX5i, spotify:artist:53A0W3U0s8diEn9RhXQhVz, spotify:artist:16oZKvXb6WkQlVAjwo2Wbg, spotify:artist:2gdeHNW6iBQlzXMhrud0yU"
1000265,"spotify:artist:7jy3rLJdDQY21OgRLCZ9sD, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:5ND0mGcL9SKSjWIjPd0xIb, spotify:artist:3Ayl7mCk0nScecqOzvNp6s, spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:6PXS4YHDkKvl1wkIl4V8DL, spotify:artist:0XNa1vTidXlvJ2gHSsRi4A, spotify:artist:4UXqAaa6dQYAk18Lv7PEgX, spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:6DIS6PRrLS3wbnZsf7vYic, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:4iiQabGKtS2RtTKpVkrVTw, spotify:artist:20JZFwl6HVl6yg8a4H3ZqK, spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:5nCi3BB41mBaMH9gfr6Su0"
1000273,"spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:7hOGhpa8RMSuDOWntGIAJt, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ"
1000274,"spotify:artist:3gd8FJtBJtkRxdfbTu19U2, spotify:artist:16oZKvXb6WkQlVAjwo2Wbg, spotify:artist:49z6oAiD2RpyUf5yLJs7Nf, spotify:artist:6p5JxpTc7USNnBnLzctyd4, spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:2WzaAvm2bBCf4pEhyuDgCY, spotify:artist:07QEuhtrNmmZ0zEcqE9SF6, spotify:artist:1yAwtBaoHLEDWAnWR87hBT, spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx, spotify:artist:6yFbpXlBH8XHVQGjUPUvKU, spotify:artist:5eyMzR1hYiEZtN2c9ly2kw, spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:6jJ0s89eD6GaHleKKya26X"
1000282,"spotify:artist:3CygdxquGHurS7f9LjNLkv, spotify:artist:14r9dR01KeBLFfylVSKCZQ, spotify:artist:7FY5V3XMwlNBPitEjXowHQ, spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8, spotify:artist:4UXqAaa6dQYAk18Lv7PEgX, spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:2DntubHirEICSdXa23WNpV, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:50JJSqHUf2RQ9xsHs0KMHg, spotify:artist:3NPpFNZtSTHheNBaWC82rB, spotify:artist:66lH4jAE7pqPlOlzUKbwA0, spotify:artist:0fiWOxhsBsQQvFDtxUQWo0"
1000292,"spotify:artist:0hEurMDQu99nJRq8pTxO14, spotify:artist:2PCUhxD40qlMqsKHjTZD2e, spotify:artist:6vWDO969PvNqNYHIOW5v0m"
1000295,"spotify:artist:5ivCbtrcD5N4rD337xIb2z, spotify:artist:3gd8FJtBJtkRxdfbTu19U2, spotify:artist:2FXC3k01G6Gw61bmprjgqS, spotify:artist:16oZKvXb6WkQlVAjwo2Wbg, spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:3XHO7cRUPCLOr6jwp8vsx5, spotify:artist:20JZFwl6HVl6yg8a4H3ZqK, spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ, spotify:artist:6DIS6PRrLS3wbnZsf7vYic, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:3AQRLZ9PuTAozP28Skbq8V, spotify:artist:4njdEjTnLfcGImKZu1iSrz, spotify:artist:4tvKz56Tr39bkhcQUTO0Xr, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:7HO5HS3yeokRBGVC4nSKIb, spotify:artist:0YrtvWJMgSdVrk3SfNjTbx"
1000297,"spotify:artist:58lV9VcRSjABbAbfWS6skp, spotify:artist:1inWec2E2UgfzMAhwjgTXe, spotify:artist:6deZN1bslXzeGvOLaLMOIF, spotify:artist:6prmLEyn4LfHlD9NnXWlf7, spotify:artist:6Ty2ZIBP0QoT4O1Rz7kFEH, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:4wo1267SJuUfHgasdlfNfc, spotify:artist:2hl0xAkS2AIRAu23TVMBG1, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:6kACVPfCOnqzgfEF5ryl0x, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC, spotify:artist:1HxJeLhIuegM3KgvPn8sTa, spotify:artist:22bE4uQ6baNwSHPVcDxLCe"
1000298,"spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:6f4XkbvYlXMH0QgVRzW0sM, spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:0NWbwDZY1VkRqFafuQm6wk, spotify:artist:1EeArivTpzLNCqubV95255, spotify:artist:0bfX8pF8kuHNCs57Ms4jZb, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:5ndkK3dpZLKtBklKjxNQwT, spotify:artist:6d47Z08T4snK50HgTEHo5Z, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:5gCRApTajqwbnHHPbr2Fpi, spotify:artist:31HjiqargV4NAw4GZqUale, spotify:artist:6vXTefBL93Dj5IqAWq6OTv, spotify:artist:1G9G7WwrXka3Z1r7aIDjI7"
1000300,"spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:46GXASE9LHzyssNqKOInUu, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:27ze6hCgfr3HcDZAHY60pg, spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:6hfwwpXqZPRC9CsKI7qtv1, spotify:artist:4tvKz56Tr39bkhcQUTO0Xr, spotify:artist:4iiQabGKtS2RtTKpVkrVTw, spotify:artist:4dpARuHxo51G3z768sgnrY, spotify:artist:63bCkf4n15jiKjHhLV7kSZ, spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:6Dd3NScHWwnW6obMFbl1BH, spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:1S9WGrK7SZfXXQtHBYzDle, spotify:artist:00dwwnz3V4kRfu3UFYpJLz, spotify:artist:00FQb4jTyendYWaN8pK0wa, spotify:artist:0ojcq9LJQWMawQdFDw3M0L, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx"
1000304,"spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V"
1000305,"spotify:artist:7enBrBojgBJuPPdqTq4Z5F, spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM"
1000307,"spotify:artist:5ar4zFgUQG1RsH8nhmjOeM, spotify:artist:5sWHDYs0csV6RS48xBl0tH, spotify:artist:3fjs4zbBFxEFFe8Wyojo0G"
1000308,"spotify:artist:3q7HBObVc0L8jNeTe5Gofh, spotify:artist:35sCXuy5gN6Or69rZ9vqBs, spotify:artist:6AMa1VFQ7qCi61tCRtVWXe, spotify:artist:0z4gvV4rjIZ9wHck67ucSV, spotify:artist:7bXgB6jMjp9ATFy66eO08Z"
1000309,"spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA, spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:3TVXtAsR1Inumwj472S9r4"
1000312,"spotify:artist:6FBDaR13swtiWwGhX1WQsP, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:2PSiyldxmJze7xiqbz658m, spotify:artist:7f8LNBVXN0h35veHrpxQFL, spotify:artist:6TcnmlCSxihzWOQJ8k0rNS, spotify:artist:0vEsuISMWAKNctLlUAhSZC, spotify:artist:1TqQi97nqeiuOJrIFv5Sw0, spotify:artist:0bdfiayQAKewqEvaU6rXCv, spotify:artist:0L8ExT028jH3ddEcZwqJJ5, spotify:artist:4uN3DsfENc7dp0OLO0FEIb, spotify:artist:34EP7KEpOjXcM2TCat1ISk, spotify:artist:5UloVKzUNJcjORzhhTWWiJ, spotify:artist:2UZMlIwnkgAEDBsw1Rejkn, spotify:artist:1WRM9i067hd2ujxxi8FI3m, spotify:artist:5mgr0FFpvy267wKVAYg8qp, spotify:artist:4FH1qQ5KcTtomryu4O5pgX, spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"
1000313,"spotify:artist:6L3x3if9RVimruryD9LoFb, spotify:artist:2hWs22BmQkK4czFtDLnar2, spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6f4XkbvYlXMH0QgVRzW0sM"
1000314,"spotify:artist:49qiE8dj4JuNdpYGRPdKbF, spotify:artist:2UazAtjfzqBF0Nho2awK4z, spotify:artist:1w5Kfo2jwwIPruYS2UWh56"
1000315,"spotify:artist:6H1RjVyNruCmrBEWRbD0VZ, spotify:artist:0rvjqX7ttXeg3mTy8Xscbt, spotify:artist:3tufWJzpCiAGleBt5TkmTn, spotify:artist:27T030eWyCQRmDyuvr1kxY, spotify:artist:2cnMpRsOVqtPMfq7YiFE6K, spotify:artist:6SLAMfhOi7UJI0fMztaK0m, spotify:artist:6mdiAmATAx73kdxrNrnlao, spotify:artist:1DFr97A9HnbV3SKTJFu62M, spotify:artist:2Hkut4rAAyrQxRdof7FVJq, spotify:artist:4ZqBwBVB3dsYWL3d5Spi10, spotify:artist:3BVkDHWRvLJEyKdvhLbjsq, spotify:artist:2CLVPk9FcywjClBcTvWPkT, spotify:artist:34jw2BbxjoYalTp8cJFCPv, spotify:artist:6biWAmrHyiMkX49LkycGqQ, spotify:artist:1dLWg6m8RRhizsdqJbhyj3, spotify:artist:58lV9VcRSjABbAbfWS6skp, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC, spotify:artist:7Ey4PD4MYsKc5I2dolUwbH, spotify:artist:7Js6Lde8thlIHXggv2SCBz"
1000323,"spotify:artist:0RqtSIYZmd4fiBKVFqyIqD, spotify:artist:6emHCSoB4tJxTVXakbrpPz, spotify:artist:0YrtvWJMgSdVrk3SfNjTbx, spotify:artist:3AQRLZ9PuTAozP28Skbq8V, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:3FUY2gzHeIiaesXtOAdB7A, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:06HL4z0CvFAxyc27GXpf02, spotify:artist:7gjAu1qr5C2grXeQFFOGeh, spotify:artist:2Sqr0DXoaYABbjBo9HaMkM, spotify:artist:16oZKvXb6WkQlVAjwo2Wbg, spotify:artist:45YbCFM0an4hsEXMdQ4k3b, spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx, spotify:artist:07QEuhtrNmmZ0zEcqE9SF6, spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:2NhdGz9EDv2FeUw6udu2g1, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ, spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz"
1000328,"spotify:artist:3WGpXCj9YhhfX11TToZcXP, spotify:artist:7giUHu5pv6YTZgSkxxCcgh, spotify:artist:49tQo2QULno7gxHutgccqF"
1000335,"spotify:artist:3Z02hBLubJxuFJfhacLSDc, spotify:artist:2hl0xAkS2AIRAu23TVMBG1, spotify:artist:3grHWM9bx2E9vwJCdlRv9O, spotify:artist:0rvjqX7ttXeg3mTy8Xscbt"
1000337,"spotify:artist:0vWCyXMrrvMlCcepuOJaGI, spotify:artist:3vAaWhdBR38Q02ohXqaNHT, spotify:artist:5tKXB9uuebKE34yowVaU3C, spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:2aYJ5LAta2ScCdfLhKgZOY, spotify:artist:6LqNN22kT3074XbTVUrhzX, spotify:artist:4phGZZrJZRo4ElhRtViYdl, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:6aZyMrc4doVtZyKNilOmwu, spotify:artist:5YGY8feqx7naU7z4HrwZM6, spotify:artist:6CmXhyslohOFRJMtPpRm4O, spotify:artist:4IJczjB0fJ04gs4uvP0Fli, spotify:artist:0p4nmQO2msCgU4IF37Wi3j, spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:3rIZMv9rysU7JkLzEaC5Jp, spotify:artist:7CQwac16i1W5ej8YpuL3dv"
1000338,"spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa, spotify:artist:5yV1qdnmxyIYiSFB02wpDj, spotify:artist:4M5nCE77Qaxayuhp3fVn4V, spotify:artist:7D5oTJSXSHf51auG0106CQ, spotify:artist:7v4imS0moSyGdXyLgVTIV7, spotify:artist:7KMqksf0UMdyA0UCf4R3ux, spotify:artist:08GQAI4eElDnROBrJRGE0X, spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:16oZKvXb6WkQlVAjwo2Wbg, spotify:artist:79JJCxCCfJ8HufX6w8q2k4, spotify:artist:3yY2gUcIsjMr8hjo51PoJ8, spotify:artist:7Bah8E0kCETqEpAHI6CPzQ, spotify:artist:5o206eFLx38glA2bb4zqIU, spotify:artist:51Blml2LZPmy7TTiAg47vQ, spotify:artist:2FXC3k01G6Gw61bmprjgqS, spotify:artist:6olE6TJLqED3rqDCT0FyPh, spotify:artist:0n94vC3S9c3mb2HyNAOcjg, spotify:artist:4QTVePrFu1xuGM9K0kNXkk, spotify:artist:5BcZ22XONcRoLhTbZRuME1, spotify:artist:53KwLdlmrlCelAZMaLVZqU, spotify:artist:2Kx7MNY7cI1ENniW7vT30N, spotify:artist:4KV8ACcPuT3Jyx9Bvh6OFs, spotify:artist:5upLeyz8OjRZcbFuXOF59B"
1000342,"spotify:artist:2pqd3HsfsvcBGtHvPOg6eg, spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:415JrPfN7ukaTu8JV8BLE8"
1000343,"spotify:artist:3sgFRtyBnxXD5ESfmbK4dl, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:3aQeKQSyrW4qWr35idm0cy"
